product_id,line,batch_count,tray_no,position,rank
P10000068311,1,683,30,11,B
P10000068408,1,684,29,8,C
P10000068412,1,684,29,12,C
P10000068415,1,684,29,15,B
P10000068505,1,685,10,5,B
P10000068510,1,685,10,10,C
P10000068608,1,686,9,8,D
P10000068613,1,686,9,13,B
P10000068811,1,688,12,11,B
P10000068814,1,688,12,14,B
P10000068816,1,688,12,16,C
P10000068907,1,689,6,7,D
P10000069011,1,690,18,11,C
P10000069302,1,693,20,2,C
P10000069303,1,693,20,3,D
P10000069511,1,695,21,11,D
P10000069604,1,696,27,4,D
P10000069605,1,696,27,5,C
P10000069608,1,696,27,8,C
P10000069616,1,696,27,16,D
P10000069801,1,698,25,1,C
P10000069805,1,698,25,5,D
P10000069903,1,699,23,3,B
P10000070014,1,700,24,14,D
P10000070101,1,701,5,1,B
P10000070207,1,702,3,7,C
P10000070302,1,703,26,2,D
P10000070305,1,703,26,5,D
P10000070402,1,704,7,2,C
P10000070502,1,705,19,2,C
P10000070509,1,705,19,9,D
P10000070611,1,706,14,11,C
P10000070708,1,707,8,8,B
P10000070808,1,708,28,8,C
P10000070905,1,709,2,5,C
P10000070915,1,709,2,15,B
P10000071004,1,710,17,4,D
P10000071209,1,712,16,9,D
P10000071301,1,713,30,1,D
P10000071308,1,713,30,8,C
P10000071405,1,714,29,5,C
P10000071408,1,714,29,8,C
P10000071510,1,715,10,10,C
P10000071512,1,715,10,12,C
P10000071716,1,717,13,16,C
P10000071802,1,718,12,2,C
P10000072011,1,720,18,11,B
P10000072016,1,720,18,16,B
P10000072113,1,721,22,13,D
P10000072612,1,726,27,12,C
P10000072616,1,726,27,16,C
P10000072713,1,727,4,13,D
P10000072807,1,728,25,7,B
P10000072901,1,729,23,1,D
P10000072908,1,729,23,8,C
P10000073004,1,730,24,4,C
P10000073010,1,730,24,10,D
P10000073108,1,731,5,8,C
P10000073109,1,731,5,9,D
P10000073209,1,732,3,9,D
P10000073302,1,733,26,2,D
P10000073404,1,734,7,4,B
P10000073704,1,737,8,4,B
P10000073811,1,738,28,11,B
P10000073904,1,739,2,4,C
P10000073908,1,739,2,8,C
P10000074116,1,741,1,16,D
P10000074209,1,742,16,9,D
P10000074212,1,742,16,12,B
P10000074213,1,742,16,13,D
P10000074308,1,743,30,8,C
P10000074402,1,744,29,2,D
P10000074512,1,745,10,12,C
P10000074608,1,746,9,8,B
P10000074609,1,746,9,9,D
P10000074613,1,746,9,13,D
P10000074703,1,747,13,3,A
P10000074705,1,747,13,5,D
P10000074707,1,747,13,7,B
P10000074714,1,747,13,14,D
P10000074807,1,748,12,7,A
P10000074810,1,748,12,10,C
P10000074814,1,748,12,14,C
P10000074910,1,749,6,10,C
P10000074912,1,749,6,12,B
P10000074914,1,749,6,14,B
P10000074916,1,749,6,16,B
P10000075012,1,750,18,12,D
P10000075102,1,751,22,2,D
P10000075103,1,751,22,3,C
P10000075109,1,751,22,9,D
P10000075114,1,751,22,14,D
P10000075201,1,752,11,1,C
P10000075204,1,752,11,4,D
P10000075404,1,754,15,4,D
P10000075411,1,754,15,11,D
P10000075414,1,754,15,14,D
P10000075510,1,755,21,10,C
P10000075512,1,755,21,12,D
P10000075616,1,756,27,16,C
P10000075801,1,758,25,1,D
P10000075809,1,758,25,9,D
P10000075812,1,758,25,12,D
P10000075902,1,759,23,2,A
P10000075907,1,759,23,7,B
P10000075910,1,759,23,10,C
P10000076107,1,761,5,7,B
P10000076214,1,762,3,14,D
P10000076308,1,763,26,8,D
P10000076313,1,763,26,13,D
P10000076411,1,764,7,11,B
P10000076707,1,767,8,7,B
P10000076804,1,768,28,4,B
P10000076810,1,768,28,10,D
P10000076813,1,768,28,13,D
P10000076906,1,769,2,6,C
P10000076908,1,769,2,8,C
P10000077208,1,772,16,8,C
P10000077403,1,774,29,3,B
P10000077609,1,776,9,9,B
P10000077610,1,776,9,10,A
P10000077612,1,776,9,12,D
P10000077801,1,778,12,1,C
P10000077804,1,778,12,4,C
P10000077914,1,779,6,14,B
P10000078107,1,781,22,7,D
P10000078110,1,781,22,10,D
P10000078212,1,782,11,12,D
P10000078301,1,783,20,1,D
P10000078409,1,784,15,9,C
P10000078614,1,786,27,14,B
P10000078706,1,787,4,6,D
P10000078901,1,789,23,1,D
P10000078909,1,789,23,9,C
P10000079011,1,790,24,11,C
P10000079113,1,791,5,13,C
P10000079205,1,792,3,5,D
P10000079213,1,792,3,13,D
P10000079215,1,792,3,15,D
P10000079216,1,792,3,16,C
P10000079404,1,794,7,4,C
P10000079410,1,794,7,10,D
P10000079415,1,794,7,15,B
P10000079510,1,795,19,10,D
P10000079512,1,795,19,12,D
P10000079516,1,795,19,16,C
P10000079601,1,796,14,1,C
P10000079615,1,796,14,15,C
P10000079810,1,798,28,10,D
P10000079816,1,798,28,16,C
P10000080004,1,800,17,4,D
P10000080015,1,800,17,15,C
P10000080315,1,803,30,15,C
P10000080402,1,804,29,2,C
P10000080604,1,806,9,4,B
P10000080612,1,806,9,12,C
P10000080704,1,807,13,4,B
P10000080816,1,808,12,16,C
P10000080910,1,809,6,10,B
P10000080915,1,809,6,15,B
P10000081015,1,810,18,15,C
P10000081101,1,811,22,1,D
P10000081105,1,811,22,5,C
P10000081112,1,811,22,12,D
P10000081202,1,812,11,2,D
P10000081216,1,812,11,16,C
P10000081302,1,813,20,2,B
P10000081404,1,814,15,4,C
P10000081408,1,814,15,8,D
P10000081411,1,814,15,11,C
P10000081501,1,815,21,1,C
P10000081505,1,815,21,5,D
P10000081606,1,816,27,6,D
P10000081616,1,816,27,16,D
P10000081704,1,817,4,4,D
P10000081906,1,819,23,6,D
P10000081908,1,819,23,8,C
P10000082008,1,820,24,8,D
P10000082105,1,821,5,5,C
P10000082106,1,821,5,6,C
P10000082212,1,822,3,12,C
P10000082315,1,823,26,15,C
P10000082412,1,824,7,12,C
P10000082613,1,826,14,13,D
P10000082712,1,827,8,12,C
P10000082714,1,827,8,14,D
P10000082715,1,827,8,15,C
P10000082803,1,828,28,3,C
P10000082816,1,828,28,16,C
P10000082910,1,829,2,10,C
P10000083010,1,830,17,10,B
P10000083104,1,831,1,4,D
P10000083108,1,831,1,8,C
P10000083109,1,831,1,9,D
P10000083210,1,832,16,10,C
P10000083304,1,833,30,4,B
P10000083305,1,833,30,5,D
P10000083312,1,833,30,12,B
P10000083313,1,833,30,13,D
P10000083505,1,835,10,5,D
P10000083513,1,835,10,13,C
P10000083514,1,835,10,14,C
P10000083515,1,835,10,15,A
P10000083601,1,836,9,1,C
P10000083615,1,836,9,15,B
P10000083713,1,837,13,13,D
P10000083804,1,838,12,4,C
P10000084114,1,841,22,14,D
P10000084202,1,842,11,2,A
P10000084209,1,842,11,9,D
P10000084504,1,845,21,4,D
P10000084613,1,846,27,13,D
P10000084614,1,846,27,14,C
P10000084714,1,847,4,14,C
P10000084715,1,847,4,15,C
P10000084716,1,847,4,16,D
P10000084806,1,848,25,6,D
P10000085012,1,850,24,12,D
P10000085108,1,851,5,8,D
P10000085201,1,852,3,1,D
P10000085207,1,852,3,7,C
P10000085211,1,852,3,11,C
P10000085305,1,853,26,5,C
P10000085308,1,853,26,8,D
P10000085401,1,854,7,1,C
P10000085503,1,855,19,3,B
P10000085508,1,855,19,8,C
P10000085510,1,855,19,10,D
P10000085511,1,855,19,11,C
P10000085609,1,856,14,9,D
P10000085616,1,856,14,16,D
P10000085808,1,858,28,8,D
P10000085811,1,858,28,11,C
P10000085901,1,859,2,1,D
P10000085913,1,859,2,13,C
P10000086009,1,860,17,9,D
P10000086014,1,860,17,14,B
P10000086104,1,861,1,4,D
P10000086105,1,861,1,5,D
P10000086106,1,861,1,6,B
P10000086201,1,862,16,1,D
P10000086316,1,863,30,16,C
P10000086402,1,864,29,2,D
P10000086411,1,864,29,11,D
P10000086505,1,865,10,5,D
P10000086510,1,865,10,10,A
P10000086516,1,865,10,16,D
P10000086703,1,867,13,3,B
P10000086715,1,867,13,15,C
P10000086907,1,869,6,7,A
P10000086909,1,869,6,9,D
P10000087011,1,870,18,11,C
P10000087102,1,871,22,2,D
P10000087113,1,871,22,13,D
P10000087116,1,871,22,16,C
P10000087301,1,873,20,1,D
P10000087305,1,873,20,5,C
P10000087313,1,873,20,13,C
P10000087510,1,875,21,10,D
P10000087515,1,875,21,15,D
P10000087612,1,876,27,12,C
P10000087706,1,877,4,6,C
P10000087802,1,878,25,2,C
P10000087803,1,878,25,3,C
P10000087808,1,878,25,8,C
P10000088002,1,880,24,2,C
P10000088010,1,880,24,10,C
P10000088012,1,880,24,12,D
P10000088202,1,882,3,2,D
P10000088308,1,883,26,8,D
P10000088404,1,884,7,4,C
P10000088405,1,884,7,5,D
P10000088504,1,885,19,4,D
P10000088605,1,886,14,5,D
P10000088801,1,888,28,1,D
P10000088809,1,888,28,9,D
P10000088903,1,889,2,3,C
P10000088908,1,889,2,8,D
P10000088910,1,889,2,10,B
P10000089204,1,892,16,4,B
P10000089209,1,892,16,9,D
P10000089301,1,893,30,1,D
P10000089410,1,894,29,10,D
P10000089416,1,894,29,16,C
P10000089506,1,895,10,6,C
P10000089611,1,896,9,11,B
P10000089615,1,896,9,15,B
P10000089713,1,897,13,13,D
P10000090011,1,900,18,11,D
P10000090116,1,901,22,16,D
P10000090201,1,902,11,1,D
P10000090205,1,902,11,5,D
P10000090213,1,902,11,13,D
P10000090315,1,903,20,15,C
P10000090513,1,905,21,13,D
P10000090516,1,905,21,16,D
P10000090614,1,906,27,14,D
P10000090704,1,907,4,4,D
P10000090716,1,907,4,16,D
P10000090905,1,909,23,5,C
P10000091004,1,910,24,4,D
P10000091016,1,910,24,16,D
P10000091116,1,911,5,16,D
P10000091401,1,914,7,1,D
P10000091403,1,914,7,3,C
P10000091404,1,914,7,4,D
P10000091505,1,915,19,5,D
P10000091611,1,916,14,11,D
P10000091701,1,917,8,1,C
P10000091810,1,918,28,10,C
P10000091903,1,919,2,3,B
P10000092010,1,920,17,10,B
P10000092015,1,920,17,15,C
P10000092108,1,921,1,8,D
P10000092114,1,921,1,14,C
P10000092115,1,921,1,15,D
P10000092202,1,922,16,2,D
P10000092209,1,922,16,9,D
P10000092308,1,923,30,8,D
P10000092311,1,923,30,11,D
P10000092907,1,929,6,7,C
P10000093206,1,932,11,6,D
P10000093215,1,932,11,15,B
P10000093402,1,934,15,2,D
P10000093406,1,934,15,6,D
P10000093610,1,936,27,10,B
P10000093616,1,936,27,16,C
P10000093902,1,939,23,2,C
P10000093916,1,939,23,16,C
P10000094014,1,940,24,14,D
P10000094116,1,941,5,16,C
P10000094213,1,942,3,13,D
P10000094302,1,943,26,2,C
P10000094305,1,943,26,5,D
P10000094310,1,943,26,10,D
P10000094404,1,944,7,4,D
P10000094408,1,944,7,8,D
P10000094414,1,944,7,14,D
P10000094416,1,944,7,16,D
P10000094512,1,945,19,12,C
P10000094702,1,947,8,2,C
P10000094706,1,947,8,6,C
P10000094708,1,947,8,8,D
P10000094710,1,947,8,10,C
P10000094808,1,948,28,8,C
P10000094812,1,948,28,12,C
P10000095011,1,950,17,11,D
P10000095014,1,950,17,14,B
P10000095103,1,951,1,3,B
P10000095203,1,952,16,3,B
P10000095210,1,952,16,10,D
P10000095214,1,952,16,14,B
P10000095302,1,953,30,2,D
P10000095303,1,953,30,3,A
P10000095308,1,953,30,8,C
P10000095312,1,953,30,12,D
P10000095406,1,954,29,6,D
P10000095413,1,954,29,13,D
P10000095415,1,954,29,15,C
P10000095616,1,956,9,16,C
P10000095710,1,957,13,10,D
P10000095716,1,957,13,16,B
P10000095806,1,958,12,6,C
P10000095810,1,958,12,10,B
P10000095906,1,959,6,6,C
P10000095907,1,959,6,7,A
P10000095909,1,959,6,9,D
P10000096116,1,961,22,16,D
P10000096202,1,962,11,2,D
P10000096212,1,962,11,12,D
P10000096214,1,962,11,14,D
P10000096305,1,963,20,5,D
P10000096306,1,963,20,6,C
P10000096308,1,963,20,8,D
P10000096513,1,965,21,13,D
P10000096601,1,966,27,1,D
P10000096609,1,966,27,9,D
P10000096615,1,966,27,15,D
P10000096711,1,967,4,11,C
P10000096811,1,968,25,11,B
P10000096814,1,968,25,14,D
P10000096905,1,969,23,5,D
P10000097401,1,974,7,1,D
P10000097402,1,974,7,2,D
P10000097405,1,974,7,5,D
P10000097411,1,974,7,11,C
P10000097416,1,974,7,16,C
P10000097606,1,976,14,6,D
P10000097610,1,976,14,10,D
P10000097907,1,979,2,7,D
P10000097910,1,979,2,10,D
P10000098011,1,980,17,11,D
P10000098016,1,980,17,16,D
P10000098206,1,982,16,6,C
P10000098209,1,982,16,9,D
P10000098315,1,983,30,15,B
P10000098412,1,984,29,12,C
P10000098414,1,984,29,14,D
P10000098712,1,987,13,12,C
P10000098715,1,987,13,15,C
P10000098914,1,989,6,14,C
P10000099012,1,990,18,12,D
P10000099102,1,991,22,2,D
P10000099301,1,993,20,1,D
P10000099302,1,993,20,2,C
P10000099415,1,994,15,15,C
P10000099506,1,995,21,6,B
P10000099607,1,996,27,7,C
P10000099612,1,996,27,12,D
P10000099711,1,997,4,11,D
P10000099906,1,999,23,6,A
P10000099909,1,999,23,9,D
P10000100015,1,1000,24,15,B
P10000100105,1,1001,5,5,D
P10000100111,1,1001,5,11,B
P10000100213,1,1002,3,13,B
P10000100305,1,1003,26,5,C
P10000100309,1,1003,26,9,D
P10000100604,1,1006,14,4,B
P10000100612,1,1006,14,12,B
P10000100614,1,1006,14,14,D
P10000100707,1,1007,8,7,A
P10000100714,1,1007,8,14,B
P10000100901,1,1009,2,1,B
P10000100914,1,1009,2,14,A
P10000101009,1,1010,17,9,D
P10000101107,1,1011,1,7,A
P10000101110,1,1011,1,10,B
P10000101212,1,1012,16,12,B
P10000101301,1,1013,30,1,C
P10000101414,1,1014,29,14,C
P10000101416,1,1014,29,16,C
P10000101616,1,1016,9,16,B
P10000101701,1,1017,13,1,B
P10000101713,1,1017,13,13,B
P10000101810,1,1018,12,10,B
P10000101811,1,1018,12,11,D
P10000102016,1,1020,18,16,B
P10000102105,1,1021,22,5,D
P10000102214,1,1022,11,14,B
P10000102310,1,1023,20,10,C
P10000102504,1,1025,21,4,D
P10000102508,1,1025,21,8,C
P10000102608,1,1026,27,8,A
P10000102704,1,1027,4,4,B
P10000102808,1,1028,25,8,C
P10000102904,1,1029,23,4,B
P10000103013,1,1030,24,13,D
P10000103208,1,1032,3,8,B
P10000103209,1,1032,3,9,C
P10000103210,1,1032,3,10,B
P10000103214,1,1032,3,14,C
P10000103313,1,1033,26,13,B
P10000103410,1,1034,7,10,A
P10000103515,1,1035,19,15,C
P10000103613,1,1036,14,13,C
P10000103715,1,1037,8,15,B
P10000103716,1,1037,8,16,B
P10000103803,1,1038,28,3,B
P10000103806,1,1038,28,6,B
P10000103807,1,1038,28,7,A
P10000103813,1,1038,28,13,C
P10000103913,1,1039,2,13,A
P10000104012,1,1040,17,12,B
P10000104116,1,1041,1,16,C
P10000104309,1,1043,30,9,B
P10000104316,1,1043,30,16,B
P10000104501,1,1045,10,1,C
P10000104511,1,1045,10,11,C
P10000104604,1,1046,9,4,D
P10000104709,1,1047,13,9,A
P10000104710,1,1047,13,10,A
P10000104803,1,1048,12,3,A
P10000104915,1,1049,6,15,C
P10000105014,1,1050,18,14,C
P10000105107,1,1051,22,7,A
P10000105112,1,1051,22,12,B
P10000105115,1,1051,22,15,B
P10000105215,1,1052,11,15,A
P10000105304,1,1053,20,4,C
P10000105305,1,1053,20,5,A
P10000105307,1,1053,20,7,C
P10000105312,1,1053,20,12,D
P10000105409,1,1054,15,9,C
P10000105412,1,1054,15,12,C
P10000105509,1,1055,21,9,C
P10000105511,1,1055,21,11,C
P10000105616,1,1056,27,16,B
P10000105705,1,1057,4,5,B
P10000105712,1,1057,4,12,C
P10000105807,1,1058,25,7,C
P10000105809,1,1058,25,9,A
P10000106004,1,1060,24,4,C
P10000106005,1,1060,24,5,D
P10000106103,1,1061,5,3,A
P10000106114,1,1061,5,14,B
P10000106214,1,1062,3,14,C
P10000106216,1,1062,3,16,C
P10000106403,1,1064,7,3,A
P10000106405,1,1064,7,5,B
P10000106410,1,1064,7,10,C
P10000106412,1,1064,7,12,A
P10000106609,1,1066,14,9,B
P10000106613,1,1066,14,13,C
P10000106810,1,1068,28,10,A
P10000106905,1,1069,2,5,D
P10000106907,1,1069,2,7,B
P10000107002,1,1070,17,2,D
P10000107314,1,1073,30,14,D
P10000107401,1,1074,29,1,D
P10000107503,1,1075,10,3,C
P10000107603,1,1076,9,3,C
P10000107611,1,1076,9,11,C
P10000107706,1,1077,13,6,C
P10000107708,1,1077,13,8,A
P10000107806,1,1078,12,6,D
P10000107813,1,1078,12,13,D
P10000108001,1,1080,18,1,B
P10000108103,1,1081,22,3,A
P10000108109,1,1081,22,9,C
P10000108201,1,1082,11,1,D
P10000108312,1,1083,20,12,B
P10000108407,1,1084,15,7,A
P10000108507,1,1085,21,7,C
P10000108711,1,1087,4,11,C
P10000108804,1,1088,25,4,C
P10000108810,1,1088,25,10,C
P10000109114,1,1091,5,14,A
P10000109206,1,1092,3,6,C
P10000109211,1,1092,3,11,A
P10000109311,1,1093,26,11,C
P10000109405,1,1094,7,5,C
P10000109411,1,1094,7,11,A
P10000109516,1,1095,19,16,B
P10000109707,1,1097,8,7,B
P10000110004,1,1100,17,4,C
P10000110013,1,1100,17,13,C
P10000110102,1,1101,1,2,D
P10000110114,1,1101,1,14,C
P10000110302,1,1103,30,2,B
P10000110406,1,1104,29,6,A
P10000110414,1,1104,29,14,B
P10000110415,1,1104,29,15,B
P10000110514,1,1105,10,14,A
P10000110607,1,1106,9,7,B
P10000110704,1,1107,13,4,D
P10000110707,1,1107,13,7,A
P10000110710,1,1107,13,10,A
P10000110714,1,1107,13,14,A
P10000110909,1,1109,6,9,B
P10000111103,1,1111,22,3,A
P10000111204,1,1112,11,4,B
P10000111312,1,1113,20,12,B
P10000111404,1,1114,15,4,B
P10000111412,1,1114,15,12,B
P10000111609,1,1116,27,9,D
P10000111806,1,1118,25,6,C
P10000111906,1,1119,23,6,B
P10000112108,1,1121,5,8,C
P10000112112,1,1121,5,12,D
P10000112208,1,1122,3,8,C
P10000112211,1,1122,3,11,A
P10000112313,1,1123,26,13,C
P10000112407,1,1124,7,7,C
P10000112409,1,1124,7,9,C
P10000112510,1,1125,19,10,B
P10000112512,1,1125,19,12,D
P10000112605,1,1126,14,5,D
P10000112613,1,1126,14,13,D
P10000112614,1,1126,14,14,D
P10000112701,1,1127,8,1,D
P10000112711,1,1127,8,11,B
P10000112805,1,1128,28,5,D
P10000112815,1,1128,28,15,A
P10000113002,1,1130,17,2,D
P10000113013,1,1130,17,13,D
P10000113113,1,1131,1,13,D
P10000113201,1,1132,16,1,B
P10000113203,1,1132,16,3,A
P10000113309,1,1133,30,9,D
P10000113315,1,1133,30,15,A
P10000113503,1,1135,10,3,B
P10000113513,1,1135,10,13,A
P10000113602,1,1136,9,2,A
P10000113705,1,1137,13,5,C
P10000113712,1,1137,13,12,B
P10000113813,1,1138,12,13,C
P10000114004,1,1140,18,4,B
P10000114009,1,1140,18,9,B
P10000114105,1,1141,22,5,D
P10000114112,1,1141,22,12,B
P10000114302,1,1143,20,2,A
P10000114303,1,1143,20,3,A
P10000114511,1,1145,21,11,C
P10000114707,1,1147,4,7,B
P10000114708,1,1147,4,8,C
P10000114804,1,1148,25,4,B
P10000114906,1,1149,23,6,B
P10000114909,1,1149,23,9,B
P10000115002,1,1150,24,2,D
P10000115013,1,1150,24,13,D
P10000115116,1,1151,5,16,C
P10000115206,1,1152,3,6,C
P10000115304,1,1153,26,4,D
P10000115313,1,1153,26,13,D
P10000115601,1,1156,14,1,B
P10000116506,1,1165,10,6,C
P10000116714,1,1167,13,14,D
P10000116804,1,1168,12,4,A
P10000116906,1,1169,6,6,D
P10000116914,1,1169,6,14,A
P10000117008,1,1170,18,8,A
P10000117010,1,1170,18,10,B
P10000117103,1,1171,22,3,A
P10000117109,1,1171,22,9,D
P10000117204,1,1172,11,4,A
P10000117411,1,1174,15,11,B
P10000117505,1,1175,21,5,B
P10000117606,1,1176,27,6,A
P10000117614,1,1176,27,14,B
P10000117905,1,1179,23,5,D
P10000118009,1,1180,24,9,D
P10000118201,1,1182,3,1,B
P10000118209,1,1182,3,9,C
P10000118514,1,1185,19,14,B
P10000118612,1,1186,14,12,A
P10000118811,1,1188,28,11,D
P10000118815,1,1188,28,15,C
P10000118901,1,1189,2,1,C
P10000118902,1,1189,2,2,A
P10000119003,1,1190,17,3,B
P10000119105,1,1191,1,5,D
P10000119110,1,1191,1,10,A
P10000119116,1,1191,1,16,B
P10000119206,1,1192,16,6,D
P10000119210,1,1192,16,10,D
P10000119313,1,1193,30,13,B
P10000119403,1,1194,29,3,C
P10000119405,1,1194,29,5,B
P10000119516,1,1195,10,16,C
P10000119606,1,1196,9,6,A
P10000119702,1,1197,13,2,C
P10000119709,1,1197,13,9,D
P10000119716,1,1197,13,16,B
P10000119913,1,1199,6,13,D
P10000120005,1,1200,18,5,C
P10000120008,1,1200,18,8,B
P10000120115,1,1201,22,15,A
P10000120304,1,1203,20,4,C
P10000120402,1,1204,15,2,B
P10000120415,1,1204,15,15,A
P10000120416,1,1204,15,16,C
P10000120606,1,1206,27,6,C
P10000120609,1,1206,27,9,D
P10000120614,1,1206,27,14,B
P10000120710,1,1207,4,10,B
P10000121006,1,1210,24,6,D
P10000121201,1,1212,3,1,B
P10000121306,1,1213,26,6,B
P10000121309,1,1213,26,9,C
P10000121403,1,1214,7,3,A
P10000121404,1,1214,7,4,A
P10000121412,1,1214,7,12,B
P10000121416,1,1214,7,16,C
P10000121509,1,1215,19,9,D
P10000121604,1,1216,14,4,A
P10000121605,1,1216,14,5,C
P10000121701,1,1217,8,1,B
P10000121707,1,1217,8,7,B
P10000122002,1,1220,17,2,C
P10000122005,1,1220,17,5,D
P10000122208,1,1222,16,8,B
P10000122216,1,1222,16,16,B
P10000122309,1,1223,30,9,C
P10000122313,1,1223,30,13,C
P10000122504,1,1225,10,4,B
P10000122508,1,1225,10,8,B
P10000122604,1,1226,9,4,C
P10000122703,1,1227,13,3,C
P10000122709,1,1227,13,9,D
P10000122809,1,1228,12,9,C
P10000122908,1,1229,6,8,A
P10000123214,1,1232,11,14,B
P10000123403,1,1234,15,3,B
P10000123407,1,1234,15,7,C
P10000123513,1,1235,21,13,D
P10000123515,1,1235,21,15,D
P10000123603,1,1236,27,3,A
P10000123616,1,1236,27,16,B
P10000123710,1,1237,4,10,C
P10000123816,1,1238,25,16,D
P10000123905,1,1239,23,5,D
P10000124115,1,1241,5,15,A
P10000124201,1,1242,3,1,B
P10000124214,1,1242,3,14,B
P10000124409,1,1244,7,9,B
P10000124410,1,1244,7,10,A
P10000124506,1,1245,19,6,C
P10000124615,1,1246,14,15,C
P10000124701,1,1247,8,1,C
P10000124705,1,1247,8,5,D
P10000124801,1,1248,28,1,D
P10000124807,1,1248,28,7,C
P10000124813,1,1248,28,13,D
P10000124814,1,1248,28,14,D
P10000124912,1,1249,2,12,B
P10000124913,1,1249,2,13,C
P10000125008,1,1250,17,8,D
P10000125116,1,1251,1,16,B
P10000125215,1,1252,16,15,A
P10000125216,1,1252,16,16,B
P10000125306,1,1253,30,6,B
P10000125414,1,1254,29,14,B
P10000125602,1,1256,9,2,A
P10000125709,1,1257,13,9,C
P10000125714,1,1257,13,14,C
P10000125815,1,1258,12,15,A
P10000125902,1,1259,6,2,A
P10000125908,1,1259,6,8,A
P10000126004,1,1260,18,4,B
P10000126013,1,1260,18,13,B
P10000126311,1,1263,20,11,B
P10000126402,1,1264,15,2,B
P10000126414,1,1264,15,14,B
P10000126507,1,1265,21,7,D
P10000126511,1,1265,21,11,C
P10000126701,1,1267,4,1,D
P10000126712,1,1267,4,12,D
P10000126713,1,1267,4,13,D
P10000126806,1,1268,25,6,C
P10000126808,1,1268,25,8,B
P10000126905,1,1269,23,5,B
P10000127203,1,1272,3,3,A
P10000127604,1,1276,14,4,B
P10000127607,1,1276,14,7,B
P10000127705,1,1277,8,5,D
P10000127913,1,1279,2,13,C
P10000128010,1,1280,17,10,B
P10000128310,1,1283,30,10,D
P10000128704,1,1287,13,4,A
P10000128801,1,1288,12,1,C
P10000128911,1,1289,6,11,D
P10000128912,1,1289,6,12,C
P10000129006,1,1290,18,6,D
P10000129009,1,1290,18,9,D
P10000129102,1,1291,22,2,B
P10000129113,1,1291,22,13,D
P10000129216,1,1292,11,16,C
P10000129314,1,1293,20,14,B
P10000129415,1,1294,15,15,A
P10000129615,1,1296,27,15,A
P10000129907,1,1299,23,7,B
P10000130205,1,1302,3,5,C
P10000130302,1,1303,26,2,B
P10000130306,1,1303,26,6,B
P10000130311,1,1303,26,11,C
P10000130512,1,1305,19,12,C
P10000130516,1,1305,19,16,B
P10000130615,1,1306,14,15,A
P10000130701,1,1307,8,1,D
P10000130705,1,1307,8,5,D
P10000130814,1,1308,28,14,D
P10000130906,1,1309,2,6,D
P10000130907,1,1309,2,7,D
P10000130913,1,1309,2,13,C
P10000131004,1,1310,17,4,C
P10000131015,1,1310,17,15,B
P10000131016,1,1310,17,16,C
P10000131101,1,1311,1,1,A
P10000131110,1,1311,1,10,A
P10000131201,1,1312,16,1,D
P10000131203,1,1312,16,3,B
P10000131212,1,1312,16,12,D
P10000131310,1,1313,30,10,A
P10000131602,1,1316,9,2,A
P10000131604,1,1316,9,4,D
P10000131705,1,1317,13,5,C
P10000131707,1,1317,13,7,B
P10000131712,1,1317,13,12,A
P10000131805,1,1318,12,5,B
P10000131910,1,1319,6,10,A
P10000132005,1,1320,18,5,C
P10000132302,1,1323,20,2,C
P10000132411,1,1324,15,11,A
P10000132504,1,1325,21,4,C
P10000132715,1,1327,4,15,D
P10000132805,1,1328,25,5,D
P10000133013,1,1330,24,13,C
P10000133204,1,1332,3,4,B
P10000133216,1,1332,3,16,B
P10000133407,1,1334,7,7,A
P10000133502,1,1335,19,2,B
P10000133509,1,1335,19,9,C
P10000133601,1,1336,14,1,D
P10000133603,1,1336,14,3,B
P10000133702,1,1337,8,2,D
P10000133803,1,1338,28,3,D
P10000134105,1,1341,1,5,B
P10000134302,1,1343,30,2,B
P10000134305,1,1343,30,5,D
P10000134315,1,1343,30,15,B
P10000134416,1,1344,29,16,A
P10000134514,1,1345,10,14,C
P10000134610,1,1346,9,10,B
P10000134705,1,1347,13,5,C
P10000134713,1,1347,13,13,B
P10000134816,1,1348,12,16,A
P10000134905,1,1349,6,5,B
P10000134912,1,1349,6,12,C
P10000135104,1,1351,22,4,A
P10000135208,1,1352,11,8,D
P10000135213,1,1352,11,13,B
P10000135305,1,1353,20,5,B
P10000135403,1,1354,15,3,B
P10000135412,1,1354,15,12,B
P10000135616,1,1356,27,16,C
P10000135802,1,1358,25,2,B
P10000136101,1,1361,5,1,B
P10000136305,1,1363,26,5,C
P10000136503,1,1365,19,3,B
P10000136712,1,1367,8,12,C
P10000136813,1,1368,28,13,C
P10000136901,1,1369,2,1,B
P10000136906,1,1369,2,6,A
P10000136910,1,1369,2,10,A
P10000137101,1,1371,1,1,B
P10000137105,1,1371,1,5,C
P10000137110,1,1371,1,10,C
P10000137114,1,1371,1,14,C
P10000137208,1,1372,16,8,A
P10000137305,1,1373,30,5,C
P10000137602,1,1376,9,2,A
P10000137608,1,1376,9,8,D
P10000137609,1,1376,9,9,B
P10000137709,1,1377,13,9,D
P10000137904,1,1379,6,4,B
P10000138101,1,1381,22,1,C
P10000138104,1,1381,22,4,A
